Number of sequences in alignment file:	3630
Neff:	443.49035766802706
Alignment sequence length:	329
|Train : Update 131000. Negative ELBO : 231.261, BCE: 228.532, KLD_latent: 0.342, KLD_decoder_params_norm: 2.387, Time: 4755.48 |
|Train : Update 132000. Negative ELBO : 231.052, BCE: 228.327, KLD_latent: 0.343, KLD_decoder_params_norm: 2.382, Time: 4792.64 |
|Train : Update 133000. Negative ELBO : 231.238, BCE: 228.503, KLD_latent: 0.351, KLD_decoder_params_norm: 2.384, Time: 4829.65 |
|Train : Update 134000. Negative ELBO : 231.160, BCE: 228.441, KLD_latent: 0.346, KLD_decoder_params_norm: 2.373, Time: 4868.04 |
|Train : Update 135000. Negative ELBO : 231.126, BCE: 228.381, KLD_latent: 0.361, KLD_decoder_params_norm: 2.384, Time: 4906.18 |
|Train : Update 136000. Negative ELBO : 231.002, BCE: 228.298, KLD_latent: 0.340, KLD_decoder_params_norm: 2.365, Time: 4943.13 |
|Train : Update 137000. Negative ELBO : 231.061, BCE: 228.321, KLD_latent: 0.354, KLD_decoder_params_norm: 2.386, Time: 4980.65 |
|Train : Update 138000. Negative ELBO : 231.266, BCE: 228.574, KLD_latent: 0.335, KLD_decoder_params_norm: 2.357, Time: 5017.84 |
|Train : Update 139000. Negative ELBO : 230.971, BCE: 228.301, KLD_latent: 0.326, KLD_decoder_params_norm: 2.344, Time: 5055.11 |
|Train : Update 140000. Negative ELBO : 231.162, BCE: 228.483, KLD_latent: 0.341, KLD_decoder_params_norm: 2.337, Time: 5092.45 |
|Train : Update 141000. Negative ELBO : 231.100, BCE: 228.427, KLD_latent: 0.342, KLD_decoder_params_norm: 2.331, Time: 5130.41 |
|Train : Update 142000. Negative ELBO : 231.211, BCE: 228.519, KLD_latent: 0.341, KLD_decoder_params_norm: 2.352, Time: 5167.35 |
|Train : Update 143000. Negative ELBO : 231.261, BCE: 228.469, KLD_latent: 0.404, KLD_decoder_params_norm: 2.388, Time: 5203.15 |
|Train : Update 144000. Negative ELBO : 230.911, BCE: 228.226, KLD_latent: 0.337, KLD_decoder_params_norm: 2.348, Time: 5236.94 |
|Train : Update 145000. Negative ELBO : 231.312, BCE: 228.628, KLD_latent: 0.355, KLD_decoder_params_norm: 2.328, Time: 5269.16 |
|Train : Update 146000. Negative ELBO : 231.025, BCE: 228.365, KLD_latent: 0.334, KLD_decoder_params_norm: 2.326, Time: 5302.08 |
|Train : Update 147000. Negative ELBO : 231.167, BCE: 228.487, KLD_latent: 0.349, KLD_decoder_params_norm: 2.331, Time: 5338.58 |
|Train : Update 148000. Negative ELBO : 230.963, BCE: 228.290, KLD_latent: 0.349, KLD_decoder_params_norm: 2.325, Time: 5377.41 |
|Train : Update 149000. Negative ELBO : 231.341, BCE: 228.724, KLD_latent: 0.324, KLD_decoder_params_norm: 2.293, Time: 5415.65 |
|Train : Update 150000. Negative ELBO : 231.108, BCE: 228.420, KLD_latent: 0.352, KLD_decoder_params_norm: 2.336, Time: 5453.74 |
|Train : Update 151000. Negative ELBO : 230.973, BCE: 228.328, KLD_latent: 0.329, KLD_decoder_params_norm: 2.316, Time: 5492.23 |
